ThreadID,WindowStartTime(s),0,1,2,3,4,5,6,7,8,9,10,11,12,13
1337,614,18498941696,0,7424,0,0,0,221236992,2347397632,78928932352,0,0,0,0,0,0
1337,714,15012073728,0,6400,0,0,0,362426112,2424587776,82209025536,30242048,0,0,0,0,0
1337,814,21451657472,0,6912,0,0,0,167972096,2576099328,75808273920,30095872,0,0,0,0,0
1337,914,16164968192,0,31488,0,0,0,382380288,2615227648,80670473728,63121920,0,0,0,0,0
1337,1014,20186168576,0,124672,0,0,0,181528320,2370112512,77203545088,47885568,0,0,0,0,0
1337,1114,19436475136,0,81408,0,0,0,910576896,2727671552,76881783552,26710272,0,0,0,0,0
1337,1214,14144378368,0,0,0,0,0,107263488,844427776,84903161088,0,0,0,0,0,0
1337,1314,20564844288,0,73728,0,0,0,101414144,2640495872,76659867904,18060288,0,0,0,0,0
1337,1414,32801679616,0,5009408,0,0,0,78239232,5018181376,62078941184,14507008,0,0,0,0,0
1337,1514,19078633984,0,12032,0,0,0,112487936,4585407232,76166856704,39047424,0,0,0,0,0
1337,1614,19134891520,0,0,0,10058496,0,118607104,8772438528,71949051392,18485760,0,0,0,0,0
1337,1714,19830673152,0,0,0,0,0,224431616,1620516352,78127155456,31386112,0,0,0,0,0
1337,1814,18417105408,0,127232,0,0,0,180589824,1457173760,79934297856,10027520,0,0,0,0,0
1337,1914,2816014080,0,0,0,0,0,39499776,774726144,21154619648,0,0,0,0,0,0
20994,1234,221422848,0,0,0,0,0,0,3954688,7119104,0,0,0,0,0,0
20939,725,0,0,0,0,0,0,0,773376,5397504,0,0,0,0,0,0
2493,015,2724557824,0,0,0,0,0,147210752,4075386368,92619688960,433433856,0,0,0,0,0
2493,115,4854249984,0,0,0,0,0,110911744,4066507264,90962148352,0,0,0,0,0,0
2493,215,2191987456,0,0,0,0,0,122424576,4172218368,93500460032,10011392,0,0,0,0,0
2493,315,5626884096,0,36352,0,0,0,174559488,3964061696,90220920064,10112512,0,0,0,0,0
2493,415,5021704704,0,0,0,0,0,87727104,3976998656,90911581952,0,0,0,0,0,0
2493,515,3791311616,0,0,0,0,0,45820928,4113125376,92036470528,10063360,0,0,0,0,0
2493,615,3315466752,0,13824,0,0,0,156475904,4049331456,92475056128,0,0,0,0,0,0
2493,715,4507303936,0,0,0,0,0,119031808,4067211008,91431592704,0,0,0,0,0,0
2493,815,3704951552,0,0,0,0,0,182808576,3980704512,91845625600,149813248,0,0,0,0,0
2493,915,6324303104,0,0,0,0,0,297433344,3867132416,89445994240,61867520,0,0,0,0,0
2493,1015,4047236608,0,0,0,0,0,204345088,3941240576,91799199232,10094848,0,0,0,0,0
2493,1115,3845973248,0,12800,0,0,0,141391104,3773285120,92224529408,6507776,0,0,0,0,0
2493,1215,2088123392,0,0,0,0,0,58306048,1207791360,96643586816,0,0,0,0,0,0
2493,1315,3999161088,0,0,0,0,0,106248704,4078475008,91788574464,10000896,0,0,0,0,0
2493,1415,8448151552,0,247296,0,0,0,54368256,6507021824,84990189824,0,0,0,0,0,0
2493,1515,4271256576,0,0,0,0,0,65020160,6032996864,89595255296,18671104,0,0,0,0,0
2493,1615,2638822656,0,0,0,0,0,91104512,10819395072,86450479872,0,0,0,0,0,0
2493,1715,3790403072,0,0,0,26324480,0,353133568,2395119360,93269745920,11276288,0,0,0,0,0
2493,1815,2804497152,0,0,0,0,0,109295872,2343968768,94736342272,0,0,0,0,0,0
2493,1915,2226448128,0,0,0,0,0,102212352,822290176,19509271296,10095872,0,0,0,0,0
21120,1661,73983744,0,0,0,0,0,0,2736128,20899840,0,0,0,0,0,0
21103,1523,0,0,0,0,0,0,0,3948544,22465024,0,0,0,0,0,0
21095,1424,478022656,0,0,0,0,0,0,4790679552,55215928832,0,0,0,0,0,0
20882,122,186652160,0,0,0,0,0,0,1511424,10744064,0,0,0,0,0,0
20979,1123,52128256,0,0,0,0,0,0,4528640,15254784,0,0,0,0,0,0
20907,381,0,0,0,0,0,0,0,3681024,23346432,0,0,0,0,0,0
1276,018,7376652800,0,15360,0,0,0,146510080,3078246912,88978101504,450593792,0,0,0,0,0
1276,118,10074067200,0,0,0,0,0,3816755712,3272172288,82765702912,40078080,0,0,0,0,0
1276,218,8165362432,0,0,0,0,0,236989440,3599061504,87958326528,20446208,0,0,0,0,0
1276,318,12437615872,0,36352,0,0,0,323880448,2848125184,84356884224,59388928,0,0,0,0,0
1276,418,13035924992,0,16384,0,10113024,0,109628672,3326075136,83414922240,3079168,0,0,0,0,0
1276,518,10026458880,0,0,0,0,0,57853696,3430082304,86472426496,10063360,0,0,0,0,0
1276,618,10538358528,0,13824,0,0,0,223527424,3057900288,86170246656,0,0,0,0,0,0
1276,718,10119786496,0,0,0,0,0,135265792,3516381952,86200985088,30242048,0,0,0,0,0
1276,818,6369209088,0,6912,0,0,0,158717696,5373315328,87875695616,211683584,0,0,0,0,0
1276,918,14248775424,0,0,0,0,0,242155008,3248235776,82306127104,20093952,0,0,0,0,0
1276,1018,11668983552,0,49664,0,0,0,290852096,3021631744,84907405824,37796864,0,0,0,0,0
1276,1118,13226865408,0,12800,0,0,0,107626240,3082850048,83564034048,6507776,0,0,0,0,0
1276,1218,7719929600,0,0,0,0,0,138213888,1076542976,91056691456,0,0,0,0,0,0
1276,1318,16480399616,0,0,0,0,0,97885184,3342769152,80049944064,8059392,0,0,0,0,0
1276,1418,33840944384,0,5009408,0,8136192,0,121548544,4785357056,61231175680,10040576,0,0,0,0,0
1276,1518,10610497280,0,0,0,0,0,129933312,5493611776,83700802048,39047424,0,0,0,0,0
1276,1618,13857824512,0,0,0,10058496,0,104650752,9147324416,76867940864,8476416,0,0,0,0,0
1276,1718,14876623872,0,0,0,26324480,0,258012672,1793316608,82879168256,10095872,0,0,0,0,0
1276,1818,10706693376,0,24576,0,0,0,98871296,2218158336,86966955776,10027520,0,0,0,0,0
1276,1918,814798848,0,0,0,0,0,39852544,703154688,12961509376,10095872,0,0,0,0,0
20883,129,0,0,0,0,0,0,0,2007552,13718528,0,0,0,0,0,0
20898,264,54873088,0,0,0,0,0,0,576512,9128960,0,0,0,0,0,0
20906,376,60310528,0,0,0,0,0,0,4664832,31001344,0,0,0,0,0,0
20961,954,0,0,0,0,0,0,0,3830016,7316480,0,0,0,0,0,0
1231,019,9885404672,0,15360,0,0,0,344362496,2942509824,86779478272,43420416,0,0,0,0,0
1231,119,14369201920,0,0,0,0,0,382907904,2962140416,82230935552,50095360,0,0,0,0,0
1231,219,14146153984,0,0,0,0,0,316287488,2700559616,82808060928,10434816,0,0,0,0,0
1231,319,19086750464,0,39424,0,0,0,277722880,2267493376,78300348928,59388928,0,0,0,0,0
1231,419,9667621632,0,16384,0,10113024,0,303240704,2844940288,87160562944,3079168,0,4358656,0,0,0
1231,519,13282349056,0,0,0,10114304,0,391864064,2998470400,83305746432,10063360,0,0,0,0,0
1231,619,19241442560,0,13824,0,0,0,269884416,2380187392,78098075136,0,0,0,0,0,0
1231,719,12507318016,0,82688,0,0,0,4494086912,2780834304,80165984000,50394624,0,0,0,0,0
1231,819,15059918336,0,6912,0,0,0,469843712,2796277248,81625744128,40292864,0,0,0,0,0
1231,919,9451627776,0,31488,0,0,0,440042240,2914391040,87118772224,72084992,0,0,0,0,0
1231,1019,8910854912,0,124672,0,0,0,497258240,2764189696,87767850496,50360320,0,0,0,0,0
1231,1119,7328298240,0,81408,0,0,0,233866496,3061131520,89347032064,16578304,0,0,0,0,0
1231,1219,12608876800,0,0,0,0,0,197212672,978894336,86208425216,0,0,0,0,0,0
1231,1319,16406643456,0,73728,0,0,0,234665472,3267495680,80056854784,16024320,0,0,0,0,0
1231,1419,25991999744,0,11090176,0,8136192,0,215172096,5306036992,68453690624,10040576,0,0,0,0,0
1231,1519,9376462848,0,0,0,10091008,0,191701760,5625966848,84735611904,39101184,0,0,0,0,0
1231,1619,7375455744,0,0,0,10058496,0,188127232,9579037952,82813035520,30125056,0,0,0,0,0
1231,1719,4482272000,0,0,0,0,0,212000000,1985842688,93281548032,31386112,0,0,0,0,0
1231,1819,8705221376,0,127232,0,0,0,215609344,2038451456,89019004416,20038656,0,0,0,0,0
1231,1919,1361318400,0,0,0,0,0,90397440,192572160,4950325504,10095872,0,0,0,0,0
2379,018,3340062208,0,0,0,0,0,147210752,4022155520,92056118016,433433856,0,0,0,0,0
2379,118,2299757312,0,0,0,0,0,99938048,4135505920,93464872960,0,0,0,0,0,0
2379,218,2446957056,0,0,0,0,0,122424576,4214666752,93199097088,10011392,0,0,0,0,0
2379,318,5323313664,0,36352,0,0,0,163210496,3937700864,90566143232,10112512,0,0,0,0,0
2379,418,2876918272,0,0,0,0,0,83375872,4099504896,92940238592,0,0,0,0,0,0
2379,518,3960370944,0,0,0,0,0,165231360,4047437056,91808044800,10063360,0,0,0,0,0
2379,618,3313493504,0,13824,0,0,0,219616512,3933545984,92528606976,0,0,0,0,0,0
2379,718,2499862272,0,0,0,0,0,31552512,4345557504,93122289152,0,0,0,0,0,0
2379,818,2586745600,0,0,0,0,0,183470336,4112827392,92922307584,191586816,0,0,0,0,0
2379,918,3549578752,0,0,0,0,0,256230400,4087362560,92091300864,20093952,0,0,0,0,0
2379,1018,5688966400,0,0,0,0,0,283962112,3639638528,90369701888,10088704,0,0,0,0,0
2379,1118,2895620864,0,12800,0,0,0,141391104,3938723072,93016870144,0,0,0,0,0,0
2379,1218,2021035520,0,0,0,0,0,60198144,1172934656,96748952064,0,0,0,0,0,0
2379,1318,4395725824,0,0,0,0,0,125697280,4216224256,91239802368,10000896,0,0,0,0,0
2379,1418,9385529856,0,247296,0,0,0,118344448,6462886656,84058648832,0,0,0,0,0,0
2379,1518,3373684480,0,0,0,0,0,62005504,6366701312,90145482752,8874752,0,665600,0,0,0
2379,1618,2866648064,0,0,0,10058496,0,91104512,10399437824,86634764800,0,0,0,0,0,0
2379,1718,5676933120,0,0,0,26324480,0,25203968,2424383488,91687891456,0,0,0,0,0,0
2379,1818,4849584128,0,0,0,0,0,127308288,2382034944,92646144000,0,0,0,0,0,0
2379,1918,595609856,0,0,0,571732480,0,8796672,1013671936,19750014464,0,0,0,0,0,0
1358,016,19579596800,0,15360,0,0,0,147484160,2392012032,77859794176,17159936,0,0,0,0,0
1358,116,28661424128,0,0,0,0,0,92773376,2207365376,69004457216,30022656,0,0,0,0,0
1358,216,20530918400,0,0,0,0,0,99651328,2551128576,76753188096,20446208,0,0,0,0,0
1358,316,17503512320,0,39424,0,0,0,236370432,2468013824,79723716096,59388928,0,0,0,0,0
1358,416,23007602432,0,16384,0,10113024,0,256768000,2464023552,74252128000,3079168,0,0,0,0,0
1358,516,19259266560,0,0,0,10114304,0,276687872,2461786368,77977953792,10063360,0,0,0,0,0
1358,616,20468195840,0,13824,0,0,0,233629440,2496860672,76800137728,0,0,0,0,0,0
1358,716,20655336960,0,0,0,0,0,381278464,2478821120,76444366080,30187264,0,0,0,0,0
1358,816,20844654336,0,6912,0,0,0,211751680,2470991360,76535131136,20087552,0,0,0,0,0
1358,916,12810454272,0,0,0,0,0,379579136,3132934912,83527383040,55403776,0,0,0,0,0
1358,1016,21527438848,0,49664,0,0,0,239259136,2358076672,75852287488,20150272,0,0,0,0,0
1358,1116,26291692288,0,158976,0,0,0,959610368,2268340480,70455601664,16578304,0,0,0,0,0
1358,1216,19923244544,0,0,0,0,0,78712832,844317184,79154001152,0,0,0,0,0,0
1358,1316,26408079104,0,73728,0,0,0,231382272,2854654208,70481983488,0,0,0,0,0,0
1358,1416,47195164160,0,0,0,0,0,150029568,4657375232,48009003520,10040576,0,0,0,0,0
1358,1516,21986606080,0,0,0,0,0,213051136,4616379392,73121920512,20359168,0,0,0,0,0
1358,1616,26904295168,0,0,0,10058496,0,128990464,7640761600,65314260224,0,0,0,0,0,0
1358,1716,22168004608,0,0,0,0,0,189519872,1922803456,75545177088,20109824,0,0,0,0,0
1358,1816,19358837504,0,125440,0,0,0,221412864,2118253056,78393234688,20038656,0,0,0,0,0
1358,1916,2080376832,0,0,0,0,0,32081152,746568960,20011770112,10095872,0,0,0,0,0
1369,017,18938450944,0,14080,0,0,0,375157760,2306124288,78357693184,17159936,0,0,0,0,0
1369,117,22617268992,0,0,0,0,0,207525120,2522224640,74598910976,50095360,0,0,0,0,0
1369,217,22593794560,0,0,0,0,0,199183872,2413778176,74766538496,10011392,0,0,0,0,0
1369,317,20371550464,0,39424,0,0,0,280877568,2348385536,77072634368,30211584,0,0,0,0,0
1369,417,21234810112,0,0,0,10113024,0,203323904,2495529984,75900356096,3079168,0,0,0,0,0
1369,517,19334464768,0,0,0,10114304,0,327461376,2761556224,77546227456,10063360,0,0,0,0,0
1369,617,18174707456,0,13824,0,0,0,289228288,2524520960,78996151040,10112256,0,0,0,0,0
1369,717,21870456832,0,0,0,0,0,285402624,3048782848,74767291136,30242048,0,13312,0,0,0
1369,817,21733359616,0,0,0,0,0,200756992,2553264640,75522217728,9999104,0,0,0,0,0
1369,917,19242932992,0,31488,0,0,0,335716864,2449667584,77871280896,62068736,0,0,0,0,0
1369,1017,20495517184,0,0,0,0,0,313293824,2515404544,76624675328,50360320,0,0,0,0,0
1369,1117,21119739648,68608,12800,0,0,0,158644736,2586547200,76118031360,10070528,0,0,0,0,0
1369,1217,21479813632,0,0,0,0,0,95322112,799155456,77621955328,0,0,0,0,0,0
1369,1317,28829316608,0,73728,0,0,0,174063616,2845786368,68127051264,2035968,0,0,0,0,0
1369,1417,63047572224,0,247296,0,0,0,138828800,3669681920,33137028096,10040576,0,118528,0,0,0
1369,1517,17330939392,0,0,0,0,0,192269568,5034219520,77387203584,29014784,0,0,0,0,0
1369,1617,22207571200,0,0,0,10058496,0,309824512,8551067648,68925206528,0,0,0,0,0,0
1369,1717,18977723904,0,0,0,0,0,307310848,1867407104,78667548416,20109824,0,13056,0,0,0
1369,1817,19884341248,0,24576,0,0,0,204318720,1760719104,78180341504,20038656,0,0,0,0,0
1369,1917,3174255104,0,0,0,0,0,39630848,465293568,12854340352,10095872,0,0,0,0,0
21115,1627,0,0,0,0,0,0,0,1639936,12415744,0,0,0,0,0,0
21119,1655,0,0,0,0,0,0,0,1401600,8034048,0,0,0,0,0,0
20956,904,0,0,0,0,0,0,0,922368,9732864,0,0,0,0,0,0
20884,136,0,0,0,0,0,0,0,1225728,8359424,0,0,0,0,0,0
1371,016,19535176448,0,14080,0,0,0,162884096,2711417088,77589594112,0,0,0,0,0,0
1371,116,25560644352,0,1280,0,0,0,174963968,2272051968,71944879616,40078080,0,0,0,0,0
1371,216,19832475904,0,0,0,0,0,201386496,2603021312,77331338752,20446208,0,0,0,0,0
1371,316,19913178368,0,3072,0,0,0,131064576,2404427776,77453709568,59388928,0,0,0,0,0
1371,416,21238370560,0,16384,0,0,0,307394304,2493278976,75947700992,0,0,0,0,0,0
1371,516,19806681088,0,0,0,10114304,0,327851264,2484928000,77359481344,10063360,0,0,0,0,0
1371,616,21642639872,0,13824,0,0,0,149844736,2449195776,75862253312,0,0,0,0,0,0
1371,716,21795856896,0,0,0,0,0,191345920,2493381376,75352268288,50394624,0,0,0,0,0
1371,816,17784708096,0,6912,0,0,0,292690176,2967107584,78961617664,20087552,0,0,0,0,0
1371,916,23793134080,0,31488,0,0,0,417807104,2532895232,73153226496,62068736,0,0,0,0,0
1371,1016,19183234816,0,49664,0,0,0,229776128,2591518464,77949996800,40342016,0,0,0,0,0
1371,1116,21446455808,0,12800,0,0,0,1036301824,2724976896,74809083648,10070528,0,0,0,0,0
1371,1216,22170565888,0,0,0,0,0,105087744,838241024,76851538944,0,0,0,0,0,0
1371,1316,25970067968,0,73728,0,0,0,260621056,2564450560,71219795200,18060288,0,0,0,0,0
1371,1416,52252688384,0,0,0,0,0,227744256,4486660864,42966933504,9990656,0,0,0,0,0
1371,1516,19414132736,0,0,0,0,0,221383168,4683296768,75628984832,29014784,0,0,0,0,0
1371,1616,22628641792,0,0,0,10058496,0,172335872,8465466368,68713375744,10009344,0,0,0,0,0
1371,1716,20067281152,0,0,0,26324480,0,269893888,1878556928,77582637056,20109824,0,0,0,0,0
1371,1816,21996333056,0,125440,0,0,0,267317760,1822696448,75896641792,10027520,0,0,0,0,0
1371,1916,4303139072,0,0,0,0,0,34587136,428846848,12442097920,10095872,0,0,0,0,0
20878,087,0,0,0,0,0,0,0,555520,8451840,0,0,0,0,0,0
20976,1090,0,0,0,0,0,0,0,431360,7578368,0,0,0,0,0,0
20894,224,0,0,0,0,0,0,0,3099649024,56904051456,0,0,0,0,0,0
1603,037,14104398592,0,1280,0,0,0,340031232,2879879936,82624106496,53437696,0,0,0,0,0
1603,137,9419070720,0,0,0,0,0,356099840,3065310976,87108153088,40078080,0,0,0,0,0
1603,237,13993385728,0,36352,0,0,0,461030144,2818184704,82616990208,59703808,0,0,0,0,0
1603,337,9207855872,0,3072,0,10113024,0,356218624,2754827008,87630038528,33290752,0,0,0,0,0
1603,437,12691993600,0,16384,0,0,0,489935360,2696878848,84106583040,10063360,0,0,0,0,0
1603,537,9756010752,0,0,0,10114304,0,349042944,3248948736,86629634816,0,0,0,0,0,0
1603,637,9589501696,0,13824,0,0,0,323247104,2781882112,87277923840,20219392,0,0,0,0,0
1603,737,17149154560,0,0,0,0,0,588338176,2806853888,79383935744,70423296,0,0,0,0,0
1603,837,13706966016,0,6912,0,0,0,501049088,2691467008,83073470208,20264192,0,0,0,0,0
1603,937,16035608832,0,31488,0,0,0,598300928,2829699328,80442051328,92206336,0,0,0,0,0
1603,1037,12304658944,0,118272,0,0,0,548401152,2767772416,84333515008,40309504,0,0,0,0,0
1603,1137,8976292608,0,12800,0,0,0,308380160,2581342464,88105019392,6507776,0,0,0,0,0
1603,1237,8459425536,0,0,0,0,0,203741184,929601280,90411210752,0,0,0,0,0,0
1603,1337,23830920704,0,0,0,0,0,245316096,3684997888,72230461440,16024320,0,0,0,0,0
1603,1437,36675790080,0,11090176,0,8136192,0,154952960,4491526144,58608998656,10259712,0,0,0,0,0
1603,1537,10964861696,0,0,0,10091008,0,251642112,7128157440,81578031104,48914688,0,0,0,0,0
1603,1637,13532622848,0,0,0,10058496,0,386199552,7472892672,78562597120,33220608,0,0,0,0,0
1603,1737,10852096768,0,0,0,0,0,195563520,1596210688,87357701120,0,0,0,0,0,0
1603,1837,7963128832,0,127232,0,0,0,107035648,1710840576,69135655936,20038656,0,0,0,0,0
1333,016,15484369920,0,15360,0,0,0,338779904,2801404416,81370564608,0,0,0,0,0,0
1333,116,25326945280,0,0,0,0,0,218484736,2591406336,71832353280,30022656,0,0,0,0,0
1333,216,16418154240,0,0,0,0,0,162234112,2946928896,80410296576,10011392,0,0,0,0,0
1333,316,19847578880,0,39424,0,0,0,190194944,2377004288,77544501760,59388928,0,0,0,0,0
1333,416,19893450496,0,16384,0,10113024,0,193355520,2584282624,77289109248,3079168,0,0,0,0,0
1333,516,19813342976,0,0,0,10114304,0,186222592,2632969728,77333115392,10063360,0,0,0,0,0
1333,616,21807217664,0,13824,0,0,0,213307904,2532265472,75442666240,0,0,0,0,0,0
1333,716,23964890624,0,0,0,0,0,213911808,2476193536,73309326848,30283264,0,0,0,0,0
1333,816,23540435456,0,6912,0,0,0,379854592,2575703296,73583604480,20087552,0,0,0,0,0
1333,916,19760389376,0,31488,0,0,0,391590144,2928083968,76747188992,62068736,0,0,0,0,0
1333,1016,23504250880,0,49664,0,0,0,307824640,2367997696,73785072640,30238976,0,0,0,0,0
1333,1116,15706621184,0,81408,0,0,0,331341312,2903526912,81058910208,0,0,0,0,0,0
1333,1216,21338444288,0,0,0,0,0,107116288,907451392,77644379904,0,0,0,0,0,0
1333,1316,29571094784,0,73728,0,0,0,187275776,2524279808,67702956544,6023424,0,0,0,0,0
1333,1416,61355265536,0,0,0,8136192,0,46886656,3988528896,34578554624,10040576,0,0,0,0,0
1333,1516,20992769536,0,12032,0,0,0,119433984,4945337600,73904278272,18890240,0,0,0,0,0
1333,1616,23167316992,0,0,0,10058496,0,305292288,8538388224,67976854016,0,0,0,0,0,0
1333,1716,21322440192,0,0,0,26324480,0,118683904,2034019328,76441538816,20109824,0,0,0,0,0
1333,1816,24389619712,0,123136,0,0,0,119653888,1418350080,74103361280,10027520,0,0,0,0,0
1333,1916,3956674560,0,0,0,0,0,89677824,698284544,18164993280,0,0,0,0,0,0
20949,817,145050368,0,0,0,0,0,0,1765632,11093504,0,0,0,0,0,0
20984,1181,0,0,0,0,0,0,0,915456,18374144,0,0,0,0,0,0
1340,015,15169751808,0,14080,0,0,0,68713984,2526368768,82213940224,17159936,0,0,0,0,0
1340,115,18179526400,0,1280,0,0,0,149106688,2680248064,78974792960,30089984,0,0,0,0,0
1340,215,16333191680,0,0,0,0,0,186310400,2492548608,80903250688,10011392,0,0,0,0,0
1340,315,19433049344,0,39424,0,0,0,270194176,2223996160,78003677696,59388928,0,0,0,0,0
1340,415,15592381440,0,0,0,10113024,0,116423168,2596289280,81623136256,3079168,0,0,0,0,0
1340,515,15899222016,0,0,0,10114304,0,214054656,2563665920,81295012096,10063360,0,0,0,0,0
1340,615,19263645440,0,13824,0,0,0,82992896,2348469504,78296616192,0,0,0,0,0,0
1340,715,14041734656,0,0,0,0,0,358423552,2655572992,83034417152,30242048,0,0,0,0,0
1340,815,16661597440,0,6912,0,0,0,127116544,2589466368,80451231744,30095872,0,0,0,0,0
1340,915,16820765696,0,31488,0,0,0,240371200,2530591232,80333820928,63121920,0,0,0,0,0
1340,1015,18011665920,0,49664,0,0,0,210837760,2522738432,79196424192,58017536,0,0,0,0,0
1340,1115,16724666624,0,81408,0,0,0,991081216,2670816000,79584678656,16578304,0,0,0,0,0
1340,1215,14584079872,0,0,0,0,0,111328512,830129920,84470921216,0,0,0,0,0,0
1340,1315,16715824640,0,0,0,0,0,110470656,2817362688,80318912256,16024320,0,0,0,0,0
1340,1415,29598088704,0,5009408,0,0,0,116302848,5264523008,64994577920,20031232,0,0,0,0,0
1340,1515,17893185792,0,12032,0,0,0,163719168,4847583232,77056429312,39047424,0,0,0,0,0
1340,1615,19959078400,0,0,0,10058496,0,127242240,8539907840,71318623744,18485760,0,0,0,0,0
1340,1715,18300247552,0,0,0,0,0,270336512,1652043264,79592660992,31386112,0,0,0,0,0
1340,1815,20825405440,0,123136,0,0,0,194441984,1399399168,77570577664,0,0,0,0,0,0
1340,1915,1787480576,0,0,0,0,0,39499776,676281600,21327367680,0,0,0,0,0,0
20908,394,0,0,0,0,0,0,0,972032,19639296,0,0,0,0,0,0
21152,1878,0,0,0,0,0,0,0,892416,13906176,0,0,0,0,0,0
20952,850,0,0,0,0,0,0,0,3131136,21906944,0,0,0,0,0,0
21105,1541,0,0,0,0,0,0,0,4287663616,55714170880,0,0,0,0,0,0
2324,037,13331137536,0,1280,0,0,0,345432320,2913746176,83357544960,53437696,0,0,0,0,0
2324,137,6358462976,0,0,0,0,0,272203264,2943070976,90374667776,40078080,0,0,0,0,0
2324,237,15957977088,0,36352,0,0,0,386415616,2866969600,80732379648,39612160,0,0,0,0,0
2324,337,8299624192,0,3072,0,10113024,0,373373696,2850869248,88415481088,43380992,0,0,0,0,0
2324,437,8698160384,0,16384,0,0,0,427323904,2868844800,87981016320,20131328,0,0,0,0,0
2324,537,8786810624,0,0,0,10114304,0,383552512,3259984640,87553636864,0,0,0,0,0,0
2324,637,9633707264,0,13824,0,0,0,346887680,2785266688,87186414848,40408064,0,0,0,0,0
2324,737,12037113600,0,82688,0,0,0,4500605440,2823597312,80566618368,70423296,0,0,0,0,0
2324,837,6451385088,0,6912,0,0,0,388198656,3037075456,90095337472,20264192,0,0,0,0,0
2324,937,8698537216,0,31488,0,0,0,442372864,3120292864,87643717376,92206336,0,0,0,0,0
2324,1037,11946359808,0,193280,0,0,0,431866112,2725548544,84847826944,43022592,0,0,0,0,0
2324,1137,9253120256,0,12800,0,0,0,280742912,2709248256,87728235520,6507776,0,0,0,0,0
2324,1237,12153436672,0,0,0,0,0,159978752,869410304,86820747776,0,0,0,0,0,0
2324,1337,9033039360,0,0,0,0,0,229063424,4600133632,86095819008,18060288,0,0,0,0,0
2324,1437,24348920064,0,0,0,8136192,0,220715264,4830686464,70562589440,20250368,0,0,0,0,0
2324,1537,7015954688,0,0,0,10091008,0,204207872,7443918336,85258563072,48914688,0,0,0,0,0
2324,1637,11476604416,0,0,0,10058496,0,320480768,7815686912,80309781760,60217856,0,0,0,0,0
2324,1737,13733945088,0,0,0,0,0,464755968,1436925696,84355420160,11276288,0,0,0,0,0
2324,1837,9988287232,0,123136,0,0,0,141934848,1523068160,68152650752,10027520,0,0,0,0,0
20879,089,84129280,0,0,0,0,0,0,1284096,12033280,0,0,0,0,0,0
1290,224,0,0,0,0,0,0,0,4916672256,95085299200,0,0,0,0,0,0
1290,324,0,0,0,0,0,0,0,4843606784,95157036800,0,0,0,0,0,0
1290,424,0,0,0,0,0,0,0,4960070400,95039920128,0,0,0,0,0,0
1290,524,0,0,0,0,0,0,0,4951617280,95052057344,0,0,0,0,0,0
1290,624,0,0,0,0,0,0,0,4879864576,95114621440,0,0,0,0,0,0
1290,724,0,0,0,0,0,0,0,5087693824,94911995904,0,0,0,0,0,0
1290,824,0,0,0,0,0,0,0,4969744896,95030985216,0,0,0,0,0,0
1290,924,0,0,0,0,0,0,0,5060484608,94939876352,0,0,0,0,0,0
1290,1024,0,0,0,0,0,0,0,4764810240,95239385088,0,0,0,0,0,0
1290,1124,0,0,0,0,0,0,0,4461590272,95534189568,0,0,0,0,0,0
1290,1224,0,0,0,0,0,0,0,1447449088,98556914176,0,0,0,0,0,0
1290,1324,0,0,0,0,0,0,0,5456834304,94538210560,0,0,0,0,0,0
1290,1424,0,0,0,0,0,0,0,737792,3644928,0,0,0,0,0,0
1353,019,19028832768,0,14080,0,0,0,281027584,2329992448,78338250752,17159936,0,0,0,0,0
1353,119,23060897280,0,0,0,0,0,124041728,2567648512,74190365440,50095360,0,0,0,0,0
1353,219,16539500800,0,0,0,0,0,230168576,2758661632,80417866240,10434816,0,0,0,0,0
1353,319,19345036544,0,36352,0,0,0,286139392,2651614976,77641962496,69469184,0,0,0,0,0
1353,419,22119838976,0,0,0,10113024,0,210365440,2416304896,75229314560,3079168,0,0,0,0,0
1353,519,17356861440,0,0,0,10114304,0,335703808,2555203072,79726814976,10063360,0,0,0,0,0
1353,619,17104943616,0,13824,0,0,0,262011392,2584600832,80042462720,0,0,0,0,0,0
1353,719,15680875776,0,0,0,0,0,311648256,2958438144,80993432320,50394624,0,0,0,0,0
1353,819,17219838976,0,0,0,0,0,315242752,2991381760,79315506176,160865536,0,0,0,0,0
1353,919,22612133120,0,0,0,0,0,692854784,2451156480,74175238144,55403776,0,0,0,0,0
1353,1019,19378386432,0,49664,0,0,0,295851264,2477993216,77847140608,40342016,0,0,0,0,0
1353,1119,25797863936,0,158976,0,0,0,80109056,2416153088,71650400256,6507776,0,0,0,0,0
1353,1219,19471612416,0,0,0,0,0,182795264,921089280,79428363520,0,0,0,0,0,0
1353,1319,27517659904,0,73728,0,0,0,153042688,2636225792,69667352832,0,0,0,0,0,0
1353,1419,60166362880,0,259328,0,0,0,85804288,4150507520,35767532800,10040576,0,0,0,0,0
1353,1519,18878974976,0,0,0,0,0,183663360,5140792064,75564701696,28795648,0,0,0,0,0
1353,1619,23753972480,0,0,0,10058496,0,145289984,8102792192,67976098304,10009344,0,0,0,0,0
1353,1719,19352676352,0,0,0,26324480,0,70794240,1737878784,78660543488,20109824,0,0,0,0,0
1353,1819,23962172160,0,127232,0,0,0,255271424,1504719872,74230561792,20038656,0,0,0,0,0
1353,1919,3015867904,0,0,0,0,0,17565952,387785728,10437660928,10095872,0,0,0,0,0
1400,037,11077052672,0,1280,0,0,0,416417024,2986513408,85468058368,53437696,0,0,0,0,0
