ThreadID,WindowStartTime(s),Variance
2603,1616.0912282,183079305836.31665
2603,1716.0912282,15655737542495.1
2603,1816.0912282,23845739873857
2377,019.6328578,11780939852034.793
2377,119.6328578,8460242373009.985
2377,219.6328578,9189570365945.43
2377,319.6328578,9285166532055.594
2377,419.6328578,10062242431249.479
2377,519.6328578,12272692992381.725
2377,619.6328578,13040179939147.871
2377,719.6328578,14284398660273.656
2377,819.6328578,9005862620465.537
2377,919.6328578,26147299737565.99
2377,1019.6328578,9321585733464.719
2377,1119.6328578,16991348416857.016
2377,1219.6328578,12299781394752.021
2377,1319.6328578,5370745958149.651
2377,1419.6328578,9388259894384.908
2377,1519.6328578,658428184046.0275
2377,1619.6328578,391126063792.3962
2377,1719.6328578,31937647321603.625
2377,1819.6328578,23649917107564.637
1336,015.5172193,26858521595052.62
1336,115.5172193,33314494176619.29
1336,215.5172193,31156801330370.598
1336,315.5172193,34279522870213.92
1336,415.5172193,33410657437759.535
1336,515.5172193,22894553664865.45
1336,615.5172193,33641380037005.6
1336,715.5172193,29944824825303.652
1336,815.5172193,48949961936610.555
1336,915.5172193,34204078666962.426
1336,1015.5172193,33379318551322.973
1336,1115.5172193,35180123842754.08
1336,1215.5172193,25196841833906.195
1336,1315.5172193,26239478075558.297
1336,1415.5172193,31191329802517.945
1336,1515.5172193,4209874161753.771
1336,1615.5172193,1437667148746.0986
1336,1715.5172193,51472306772157.62
1336,1815.5172193,47118773110159.95
20688,037.5866816,72302318253955.19
20688,137.5866816,312332527811140.3
20688,237.5866816,55736803441406.71
20688,337.5866816,66118690823611.87
20688,437.5866816,45849926544923.97
20688,537.5866816,53602446234218.766
20688,637.5866816,43908291170931.555
20688,737.5866816,57621785972122.234
20688,837.5866816,44802728899435.45
20688,937.5866816,54486962216408.305
20688,1037.5866816,61840683153756.414
20688,1137.5866816,59461782438101.45
20688,1237.5866816,63669179723090.72
20688,1337.5866816,83834293742040.62
20688,1437.5866816,99318947955092.12
20688,1537.5866816,2336807616331.942
20688,1637.5866816,5196979134451.399
20688,1737.5866816,82272879125093.9
1323,016.8260183,12304165329352.084
1323,116.8260183,22437894277585.773
1323,216.8260183,9669994765449.934
1323,316.8260183,9927339441648.928
1323,416.8260183,10739480234222.559
1323,516.8260183,10426447771006.213
1323,616.8260183,11695625927509.828
1323,716.8260183,11377060448711.982
1323,816.8260183,12257673280460.416
1323,916.8260183,14188399333263.205
1323,1016.8260183,10286788899505.646
1323,1116.8260183,13245572270709.395
1323,1216.8260183,14136989402088.889
1323,1316.8260183,22538129324437.19
1323,1416.8260183,86381165958326.58
1323,1516.8260183,1564363361362.2869
1323,1616.8260183,313830714018.9691
1323,1716.8260183,19313691325089.9
1323,1816.8260183,25819051007056.164
8689,017.6317449,11797650841264.42
8689,117.6317449,15113853739503.701
8689,217.6317449,10036003427032.348
8689,317.6317449,16449559534643.174
8689,417.6317449,17695806008101.594
8689,517.6317449,14106078532431.273
8689,617.6317449,9473157882144.48
8689,717.6317449,9484575719746.982
8689,817.6317449,13328650368713.389
8689,917.6317449,12293117794631.469
8689,1017.6317449,9902295721299.47
8689,1117.6317449,19522758018399.066
8689,1217.6317449,10421979325946.389
8689,1317.6317449,5649165467809.65
8689,1417.6317449,4704934335603.19
8689,1517.6317449,1201692789374.7053
8689,1617.6317449,410634794320.98615
8689,1717.6317449,24703085402695.844
8689,1817.6317449,27902485795989.52
1265,014.6271086,11384710468391.506
1265,114.6271086,8291861936082.814
1265,214.6271086,7872088357460.294
1265,314.6271086,9116895851174.287
1265,414.6271086,8899827874170.074
1265,514.6271086,9258826163800.186
1265,614.6271086,9987560976919.496
1265,714.6271086,9707455201881.56
1265,814.6271086,8239612363736.245
1265,914.6271086,10716552087817.422
1265,1014.6271086,9851863710471.793
1265,1114.6271086,9246637389200.016
1265,1214.6271086,10920771204433.291
1265,1314.6271086,5772635140185.866
1265,1414.6271086,4512611193219.679
1265,1514.6271086,1093450826224.8083
1265,1614.6271086,117176106617.6244
1265,1714.6271086,16848375883251.363
1265,1814.6271086,23742474147001.227
2325,037.5856915,21506067234869.832
2325,137.5856915,20258253816549.57
2325,237.5856915,12144447496120.623
2325,337.5856915,16745693250444.809
2325,437.5856915,14802208440970.123
2325,537.5856915,22544354458581.465
2325,637.5856915,17342879738683.902
2325,737.5856915,17194724047121.387
2325,837.5856915,23620663996117.82
2325,937.5856915,20192698097904.71
2325,1037.5856915,17368173956487.629
2325,1137.5856915,14480832590979.375
2325,1237.5856915,14341723054852.377
2325,1337.5856915,13536102777751.139
2325,1437.5856915,37083523852579.29
2325,1537.5856915,590274268446.6633
2325,1637.5856915,924137338532.0676
2325,1737.5856915,42021607335146.24
1260,044.7866788,1087674075872747.1
1260,144.7866788,9836816324379.988
1260,244.7866788,10766296010672.283
1260,344.7866788,11083320087782.686
1260,444.7866788,10724782199377.408
1260,544.7866788,14265500845478.164
1260,644.7866788,10820361050162.871
1260,744.7866788,16160658530691.361
1260,844.7866788,7551027205180.29
1260,944.7866788,13280172353213.938
1260,1044.7866788,10247453667050.902
1260,1144.7866788,12405325551473.924
1260,1244.7866788,14827423452058.52
1260,1344.7866788,3616536859074.9614
1260,1444.7866788,14410418909493.668
1260,1544.7866788,337300982319.65295
1260,1644.7866788,840521040537.5564
1260,1744.7866788,15762427522375.158
1354,015.5225449,34026652798443.01
1354,115.5225449,67888427662666.664
1354,215.5225449,34965940493102.016
1354,315.5225449,44464518277550.94
1354,415.5225449,38514862333715.414
1354,515.5225449,30514261563744.496
1354,615.5225449,48488249167475.37
1354,715.5225449,42284341022992.49
1354,815.5225449,124618943758175.45
1354,915.5225449,36484468300284.34
1354,1015.5225449,35389579867277.63
1354,1115.5225449,44226930517276.71
1354,1215.5225449,44333732780949
1354,1315.5225449,45892599091220.47
1354,1415.5225449,37779825360654.516
1354,1515.5225449,4447628683531.05
1354,1615.5225449,1415197037860.8203
1354,1715.5225449,61036815407451.4
1354,1815.5225449,53714600143628.74
1335,019.932156,44559903792163.195
1335,119.932156,68257152514564.26
1335,219.932156,45308015946458.195
1335,319.932156,46569216228915
1335,419.932156,42236139922369.836
1335,519.932156,33849734124473.715
1335,619.932156,48008947884879.63
1335,719.932156,52273497098918.36
1335,819.932156,133674101305435.75
1335,919.932156,42083273273750.51
1335,1019.932156,39623974483269.22
1335,1119.932156,54444638753921.57
1335,1219.932156,46511566283035.89
1335,1319.932156,39546092547822.89
1335,1419.932156,76720903102488.39
1335,1519.932156,4403321610047.895
1335,1619.932156,1512930282158.4565
1335,1719.932156,62564037014500.03
1335,1819.932156,55681519236833.11
1604,019.5569844,19211191013482.812
1604,119.5569844,30484710748428.902
1604,219.5569844,27031595656765.137
1604,319.5569844,37362842265253.36
1604,419.5569844,21989270613969.82
1604,519.5569844,29619544384238.52
1604,619.5569844,28206114898677.707
1604,719.5569844,21191913910624.047
1604,819.5569844,31511519624526.7
1604,919.5569844,21919825976753.508
1604,1019.5569844,21999434654307.3
1604,1119.5569844,17306041542083.643
1604,1219.5569844,25245921825660.375
1604,1319.5569844,5782133688887.182
1604,1419.5569844,26452599221259.12
1604,1519.5569844,1762425385136.226
1604,1619.5569844,559525994675.2035
1604,1719.5569844,22599952087296.574
1352,014.6254208,12737352409623.223
1352,114.6254208,11716709487534.357
1352,214.6254208,8693406217115.077
1352,314.6254208,9685911133443.553
1352,414.6254208,9576358316818.87
1352,514.6254208,9256114297737.89
1352,614.6254208,11739616275433.574
1352,714.6254208,10367175718194.574
1352,814.6254208,14234456493386.29
1352,914.6254208,14561060791507.002
1352,1014.6254208,9875856250451.033
1352,1114.6254208,10441244187529.488
1352,1214.6254208,11076677710578.875
1352,1314.6254208,11539346472613.387
1352,1414.6254208,23526030482988.535
1352,1514.6254208,1260313827897.0898
1352,1614.6254208,422759057460.18695
1352,1714.6254208,20439991253767.977
1352,1814.6254208,24567446951448
1264,044.7996416,9188403820870.24
1264,144.7996416,42119612552502.38
1264,244.7996416,11474406486310.965
1264,344.7996416,10335436415909.867
1264,444.7996416,11807780123731.432
1264,544.7996416,14337864148375.213
1264,644.7996416,10812493325484.195
1264,744.7996416,16423185777106.879
1264,844.7996416,13723598105150.75
1264,944.7996416,9474574184990.37
1264,1044.7996416,23085910945000.203
1264,1144.7996416,12986288466357.41
1264,1244.7996416,11888063206634.5
1264,1344.7996416,5669359619749.533
1264,1444.7996416,35926262460584.625
1264,1544.7996416,667419867469.1582
1264,1644.7996416,990663940901.5848
1264,1744.7996416,14933282966515.02
1347,016.0901866,38284284434986.68
1347,116.0901866,80799173035097.27
1347,216.0901866,28643619600544.953
1347,316.0901866,37772727547067.45
1347,416.0901866,44105920057839.99
1347,516.0901866,38638088781229.74
1347,616.0901866,36592070327258.58
1347,716.0901866,36358051172948.54
1347,816.0901866,124546977783083.06
1347,916.0901866,49626966581079.81
1347,1016.0901866,45216755163293.58
1347,1116.0901866,40498627889498.19
1347,1216.0901866,42733438693553.375
1347,1316.0901866,51424661157500.3
1347,1416.0901866,83898362504094.39
1347,1516.0901866,5043987494926.933
1347,1616.0901866,2022812471822.7979
1347,1716.0901866,45437123105496.72
1347,1816.0901866,43337936043930.22
